ad_id,광고주,구분,이미지파일명,이미지URL,소재유형,보종,소구포인트,요약,광고텍스트,광고시작일,광고종료일,광고상세URL,수집일,최초발견일,상태,운영일수,레이아웃,인물노출,제품노출,텍스트밀도,제작방식,비주얼스타일,퍼널단계,오퍼,긴급성
04d8472251697ab07fcb4a81b2f17e22,AIA생명,경쟁사,04d8472251697ab07fcb4a81b2f17e22.jpg,https://scontent-sin2-3.xx.fbcdn.net/v/t39.35426-6/703170405_3296763377169025_2714510969678997351_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=mylo2vJ8fKAQ7kNvwE0MMbl&_nc_oc=Adq5p0mgUgPmyCEYjTAGjf96CzMFsdsaScNpq8TrEIjdOoVb3VOBoY5Zr53lw-opTGc&_nc_zt=14&_nc_ht=scontent-sin2-3.xx&_nc_gid=CIKwSBN-dAC-EG9a8LzY1g&_nc_ss=7f289&oh=00_Af9Tc7GwL5_BX3V8Utlsn3VABfp9Cm6FlqW-7qSIS3uYgw&oe=6A349E08,특약,치아보험,대비유도,치아 충전치료비 든든하게 대비,"충전 치료비, 이젠 울지 말고 든든한 치아보험으로 대비!
치아 충전치료 할 때마다 보장하는 AIA생명 치아보험!
(가입 후 91일부터 보장, 1년 미만 50% 지급)

*생명보험협회 심의필 제 2026-00443호 (2026-01-22 ~ 2027-01-21)

*충전치료 : 치료치아(유치,영구치) 1개당 지급, 치료치아 각각에 대한 연간한도 없음
*치아우식증(충치), 치주질환(잇몸질환)으로 치료 시, 가입 후 91일째부터 보장 , 최초 계약일로부터 1년 미만 50% 지급
*보험계약 체결 전 상품설명서 및 약관을 확인하시기 바랍니다
*보험계약자가 기존 보험계약을 해지하고, 새로운 보험계약을 체결할 경우 인수거절, 보험료 인상, 보장내용 축소 등 불이익이 생길 수 있습니다
*이 보험계약은 예금자보호법에 따라 해약환급금(또는 만기 시 보험금)에 기타지급금을 합한 금액이 1인당 “1억원까지”(본 보험회사의 여타 보호상품과 합산)보호됩니다.
이와 별도로 본 보험회사 보호상품의 사고보험금을 합산한 금액이 1인당 “1억원까지”보호됩니다.
다만, 보험계약자 및 보험료납부자가 법인인 보험계약의 경우에는 보호되지 않습니다.
HTTPS://SALES.HR.AIA.CO.KR
(무)뉴 이 좋은 치아보험 (갱신형)
내 보험료 바로 알아보기",2026-05-21,2026-06-15,https://www.facebook.com/ads/library/?id=986831823816289,2026-06-15,2026-06-14,종료,125,,,,,,,,,
04e1b15f40200341c3aa9e284c21dbcf,펫퍼민트,경쟁사,04e1b15f40200341c3aa9e284c21dbcf.jpg,https://lh3.googleusercontent.com/d/13S56uR85DDUWNu_pHCn6V8McxiJWwgrD,브랜딩,펫보험,상품신뢰,1위 메리츠 펫보험 가입혜택,"국내 1위 메리츠 펫보험!
신규 가입 고객 대상 네이버페이 포인트 최대 3만원 지급
(월 3만원 이상 가입, 2회차 보험료 납입 시)

🎉 가입건수 13만 돌파! (18~25년 계약건수 기준)
👑 6년 연속 1위 유지 (18~23년 원수보험료 기준)
📇 국내최초 현장청구 (전국 600여개 제휴병원)
📱 보험료만 선택하세요! 간편한 온라인 가입

💜이번 달 가입 혜택 꼭 확인해 보세요💜

준법감시인 심의필 제2026-광고-676호(2026.03.30~2027.03.29)
MSTORE.MERITZFIRE.COM
메리츠화재 펫보험
보험료 알아보기",2026-09-10,2026-09-16,https://www.facebook.com/ads/library/?id=1402928048640188,2026-09-15,2026-09-13,종료,14,,,,,,,,,
04fcc0b3a97aecf17118b75793168d67,현대해상,경쟁사,f6995a3228bc9ee8787119d6f93281f1.jpg,https://scontent-ord5-2.xx.fbcdn.net/v/t39.35426-6/546454304_1474381813885129_784692002267999346_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=3vKyPoSswhQQ7kNvwHa83Zj&_nc_oc=AdoRCffo5StEJ1qbD_3CsZNkkARmopBtDUvQlMIPYKk7LAb-ZR9yb_0R88PnD9FGNR8&_nc_zt=14&_nc_ht=scontent-ord5-2.xx&_nc_gid=rkgXns2QiA3lyKlcB75aSg&_nc_ss=7f289&oh=00_Af-vAkinfeCYwY6WYCHM8z9Siw1UyYDIL4z_goBVqltAZw&oe=6A33ADD2,기타,기타,경제적혜택,현대해상 부동산담보대출 상품,"현대해상 담보대출 추가자금/대환자금
LTV 80%까지 / 대출기간 최장 40년까지
거치기간 최대 5년 자유롭고 여유있는 상환
현대해상 부동산담보대출
아파트, 빌라, 오피스텔, 단독주택 담보대출 추가/대환자금",2025-09-17,2026-06-13,https://www.facebook.com/ads/library/?id=1268521301624784,2026-06-13,2026-06-13,종료,270,,,,,,,,,
054aac4e7d27c667c7983c6fbbb3350e,라이나생명,경쟁사,054aac4e7d27c667c7983c6fbbb3350e.jpg,https://lh3.googleusercontent.com/d/1njCwPWkdwj2mznyuqjlKAijulJfHTKZS,특약,암보험,대비유도,전이암까지 부위별로 보장 대비,"전이암이 발생하면 어쩌지?
최신항암치료도 보장하는 보험 없을까? 😅

이런 고민이 있는 분이라면 주목!
라이나는 처음 생긴 암은 물론, 전이암까지 부위별로 각각 보장(특약)
부작용은 최소화된 최신항암치료인 중입자방사선치료까지 든든하게 보장(특약)

(무)새로담는건강보험
*암진단비, 치료비(특약)는 가입 후 91일부터 보장, 1년 이내 50% 보장. 진단비 최초 1회한, 치료비 최대 10년간 매년1회 한도 보장
*계약 체결 전 상품설명서 및 약관 참조
*기존 계약 해지 후 신계약을 체결시 보험인수가 거절되거나 보험료가 인상되거나 보장내용이 달라질 수 있음

생명보험협회 심의필 제2026-05182호(2026-06-05~2027-06-04)
최신항암치료까지 든든하게 보장!(특약)
라이나생명 (무)새로담는건강보험",2026-07-14,2026-07-22,https://www.facebook.com/ads/library/?id=1381031297284672,2026-07-21,2026-07-16,종료,72,,,,,,,,,
058576d05e87c1e9d4c4164a32aa3c3c,펫퍼민트,경쟁사,058576d05e87c1e9d4c4164a32aa3c3c.jpg,https://lh3.googleusercontent.com/d/1EVtmohypVgLDa-EktB3rIRh9fsL1h-ck,브랜딩,펫보험,경제적혜택,메리츠 펫보험 가입 혜택 확인,"국내 1위 메리츠 펫보험!
신규 가입 고객 대상 네이버페이 포인트 최대 3만원 지급
(* 자사 보험료·유지 조건 충족 시/월납 보험료 최대 3만원 이상인 경우)

🎉 국내 최대 13만 가입 (18~25년 계약건수 기준)
👑 6년 연속 1위 유지 (18~23년 원수보험료 기준)
📇 국내최초 현장청구 (전국 600여개 제휴병원)
📱 보험료만 선택하세요! 간편한 온라인 가입

💜이번 달 가입 혜택 꼭 확인해 보세요💜
MSTORE.MERITZFIRE.COM
메리츠화재 펫보험
보험료 알아보기",2026-06-17,2026-06-18,https://www.facebook.com/ads/library/?id=1678980374228333,2026-06-18,2026-06-18,종료,99,,,,,,,,,
058d606cced1640cdd6fabcc5e140dda,라이나생명,경쟁사,058d606cced1640cdd6fabcc5e140dda.jpg,https://lh3.googleusercontent.com/d/1_Mr6ZKDiz0Sr5ug_gsF6tXlcEkYt_zgT,특약,암보험,대비유도,전이암 포함 부위별 다회지급,"암에 한 번만 걸린다고 단정할 수 없으니까
전이암까지 보장하는지 살펴보세요.

(무)새로담는건강보험은
부위별 보장으로 암 진단비 최대 15회 지급(특약)
치료비도 부위별 각각 보장(특약)

(무)새로담는건강보험
*암진단비, 치료비(특약)는 가입 후 91일부터 보장, 1년 이내 50% 보장. 진단비 최초 1회한, 치료비 최대 10년간 매년1회 한도 보장
*계약 체결 전 상품설명서 및 약관 참조
*기존 계약 해지 후 신계약을 체결시 보험인수가 거절되거나 보험료가 인상되거나 보장내용이 달라질 수 있음

생명보험협회 심의필 제2026-05182호(2026-06-05~2027-06-04)
암 진단 확정 시 이후 보험료 납입 면제(특약)
라이나생명 (무)새로담는건강보험",2026-08-21,2026-09-03,https://www.facebook.com/ads/library/?id=1044953504913328,2026-09-02,2026-08-25,종료,34,,,,,,,,,
05c0f0c3ac0ce1c856378d26c3989c2e,DB 손해보험 다이렉트,경쟁사,05c0f0c3ac0ce1c856378d26c3989c2e.jpg,https://lh3.googleusercontent.com/d/1PR9qY33uGeVzlMMdN_2InLLc5l8uSssx,특약,주택화재,시즌이슈,추석 주방화재 대비 특약 강조,"전 부치랴 나물 무치랴 정신없는 추석 부엌,
즐거운 추석이 한순간에 아찔해질 수 있어요!
화재 대비, 되어있나요?(특약)

화재손해(폐기물 운반 및 매립∙소각등 비용 포함)(실손)(특약)은 보험기간 중에 보험의 목적이 1. 화재(벼락 및 폭발, 파열도 포함)로 입은 화재에 따른 직접 손해, 2. 화재에 따른 소방손해(화재진압과정에서 발생하는 손해), 3. 화재에 따른 피난손해(피난지에서 5일 동안에 보험의 목적에 생긴 손해 포함)의 손해를 보상합니다. 보장한도액 내 보상.

손해보험협회 심의필 제189708호 (2026.09.17~2027.09.16)
DIRECTIDB.CO.KR
DB손해보험 다이렉트 가정보장보험
이 보험 더 알아볼까요? DB손해보험다이렉트에서 확인해보세요.
가입하기",2026-09-18,,https://www.facebook.com/ads/library/?id=829349906907972,2026-09-21,2026-09-18,운영중,3,,,,,,,,,
05c66bdc3850bb0fd9a8e9e575ab9afe,라이나생명,경쟁사,05c66bdc3850bb0fd9a8e9e575ab9afe.jpg,https://lh3.googleusercontent.com/d/1oZEvnwq9L8yqzTYzYjWXg7ShE_TwHlkp,특약,암보험,대비유도,암보험 가입 첫날부터 진단비 보장,"산에서 내려와 막걸리 한잔하다 보면
요즘은 건강 이야기부터 나오게 됩니다.

이제는 주변 암 소식이
남 일 같지 않은 나이

라이나생명 암보험은
감액,면책기간 없이
가입 첫날부터 암진단비 100% 보장 개시되니까,

지금 바로 대비해보세요

(무)첫날부터암보험(갱신형)
*가입 첫날부터 보장 개시
*10년 만기, 갱신 시 최대 100세까지 보장 가능
*표적항암약물허가치료비 최초 1회 한도 지급 (특약)
*갱신 시 보험료가 인상될 수 있음
*계약 체결 전 상품 설명서 및 약관 참조
*기존 계약 해지 후 신계약 체결 시 보험인수가 거절되거나 보험료가 인상되거나 보장 내용이 달라질 수 있음

생명보험협회 심의필 제2026-05068호 (2026-06-05 ~ 2027-06-04)
보장개시일까지 기다림 걱정 없는 암보험
라이나생명 (무)첫날부터암보험(갱신형)",2026-06-09,2026-06-23,https://www.facebook.com/ads/library/?id=2124762691785961,2026-06-22,2026-06-14,종료,107,,,,,,,,,
05cf2466001757b7b90020f23043a549,한화생명,경쟁사,05cf2466001757b7b90020f23043a549.jpg,https://lh3.googleusercontent.com/d/1k19Fm52zsM_nYmaQJXsApeUrl57Xkl8Q,,,,,"선선함과 따뜻함 사이를 오가는 날씨처럼
괜히 마음도 싱숭생숭해지는 요즘,
아름다운 피아노 선율과 함께 기분 전환해 보시는 건 어떨까요?🎹

한화생명과 함께하는 예술의전당 11시 콘서트(10월)에
여러분을 초대합니다!

📅일시: 10월 8일(목) 오전 11시
📍장소: 예술의전당 콘서트홀

#EVENT
11시 콘서트를 함께 즐기고 싶은 분들께
추첨을 통해 초대권을 드려요🙌

🎼 참여 방법
1. 한화생명 공식 페이스북 팔로우 (필수)👥
2. 본 게시글 '좋아요’👍
3.  아래 네이버 폼을 통해 응모 완료✅
https://naver.me/xQJLi0Uu

🎵이벤트 기간: 9월 16일 (수) – 9월 23일 (수)
🎵경품: 11시 콘서트 초대권 20명(1인 2매)
🎵당첨자 발표: 9월 29일 (화), 본 게시물 댓글",2026-09-16,2026-09-24,https://www.facebook.com/ads/library/?id=1753606325873056,2026-09-23,2026-09-21,종료,8,,,,,,,,,
05fdcdacf370c6ad14213147abbb4948,한화손보 TM,경쟁사,05fdcdacf370c6ad14213147abbb4948.jpg,https://lh3.googleusercontent.com/d/1wqiqfEkkl7LNFKVbUEBmhNDB3uGoDc9B,비갱신,암보험,경제적혜택,보험료 100세까지 인상없음,"암보험 찾으신다면? 보험료 100세까지 오르지않는 한화 100세암치료보장보험(비갱신형, 100세 만기 가입 시)
간편하게 보험료 알아보기
한화100세암치료보장보험",2026-08-27,2026-09-03,https://www.facebook.com/ads/library/?id=1419540640039921,2026-09-02,2026-08-25,종료,28,,,,,,,,,
060acf27e407c2397b0608d79f03c186,삼성화재 다이렉트 착,경쟁사,060acf27e407c2397b0608d79f03c186.jpg,https://lh3.googleusercontent.com/d/1gdRaVgJRxfYGdzOLem53jHf0G97ToeYA,특약,운전자보험,대비유도,사고 시 변호사비 보장 특약,"운전은 배웠어도,
사고처리는 배운 적 없는 당신에게.

삼성화재 다이렉트 운전자보험은
경찰조사 단계부터 변호사 선임 비용을 보장해
막막한 순간을 지켜드립니다.

*자동차사고 변호사 선임 비용 보장(특약)
*12대 중과실 사고, 사망 또는 중상해(1~3급) 사고 대상
*심급별 자기부담금 50% 공제, 약관상 보상한도 내 지급
*음주, 도주, 무면허, 약물상태 사고 보상제외

준법감시인확인필 제26-1-6069호 (4078,'26.08.10~'27.08.09)
노출수가 적음",2026-08-13,2026-09-14,https://www.facebook.com/ads/library/?id=1594450438885584,2026-09-13,2026-08-27,종료,42,,,,,,,,,
06563ed60e762ac66e426a867b875bc6,한화손보 TM,경쟁사,06563ed60e762ac66e426a867b875bc6.jpg,https://lh3.googleusercontent.com/d/1BvIckZ_tbhEiK2WRsJ8Rb7Ya4_RsVJKi,특약,여성보험,상품신뢰,여성 전용 맞춤 건강보험,"여성 전용 보험 찾으세요? 오직 여성에게 집중한 맞춤 보장(특약)
간편하게 보험료 알아보기
한화 시그니처 여성 건강보험4.0",2026-06-24,2026-06-30,https://www.facebook.com/ads/library/?id=1552300449580869,2026-06-30,2026-06-29,종료,92,,,,,,,,,
06a3e8fade757953e0d934129bd4cddc,현대해상 다이렉트,경쟁사,06a3e8fade757953e0d934129bd4cddc.jpg,https://lh3.googleusercontent.com/d/18wc-alRnglG3yJxY69UOWLFaiKnNDTTE,브랜딩,자동차보험,경제적혜택,자동차보험 갱신 저렴하게 확인,"이달의 자동차보험 갱신이 다가왔어요!
다이렉트로 저렴해진 내 차 보험료 확인해보세요!",2026-04-07,2026-07-20,https://www.facebook.com/ads/library/?id=1929724084601000,2026-07-19,2026-07-06,종료,170,,,,,,,,,
071a2de347e63df0d5ccf7f827f81bf9,메리츠화재,경쟁사,071a2de347e63df0d5ccf7f827f81bf9.jpg,https://lh3.googleusercontent.com/d/15MKnoQ8u5rQeHmUCXpsyCyY_lrRy0QEo,특약,치아보험,상품신뢰,메리츠 치아보험 보장 한도 강화,"26년 4월 새롭게 돌아온 NEW 메리츠 치아보험!
든든해진 보장 한도를 확인해보세요! (특약)
내 예상 보험료 확인하기",2026-08-19,,https://www.facebook.com/ads/library/?id=1054111057579611,2026-09-24,2026-06-27,운영중,36,,,,,,,,,
072bb4d5deea8d89074cb7fbd13d9f98,카카오페이손해보험,경쟁사,072bb4d5deea8d89074cb7fbd13d9f98.jpg,https://lh3.googleusercontent.com/d/1A2_rMteMimjAMirqVjkqAP276AvAqNC6,특약,펫보험,대비유도,강형욱 추천 펫보험 폭넓은 보장,"강형욱 훈련사님이 소개하는 펫보험 영상 보셨나요? 🐶💛

반려견과 함께하다 보면 예기치 못한 병원비 부담이 현실적으로 다가올 때가 있죠. 🥲
나날이 높아지는 의료비 걱정을 덜어드리기 위해, 카카오페이손해보험이 든든한 대안을 준비했습니다!

✅ 이런 점이 정말 든든해요

압도적인 보장 한도: 연간 최대 4,000만 원까지!

당일 수술비 지원: 갑작스러운 수술에도 당황하지 않도록 최대 500만 원까지 보장해 드려요.

폭넓은 보장 범위: 수술 시 필수인 X-ray, MRI 검사비부터 아이들에게 자주 발생하는 슬개골 탈구, 십자인대 수술, 그리고 입원비까지 꼼꼼하게 챙겼습니다
(※ 수술·입통원형 특약 가입 시, 자기부담금 공제 후 연간 한도 내 보상)

✅ 실종 대비 '같이찾개' 서비스
혹시 모를 상황에 대비해 주변에 실종 알림을 보내주는 서비스까지! 보호자분들이 가장 걱정하는 부분까지 세심하게 고민했어요 👌🏼

사랑하는 아이들과의 행복한 미래, 카카오페이손해보험 펫보험으로 미리 준비해 보세요! 😊

👉 지금 바로 카카오페이에 펫보험을 검색해보세요

준법감시인 심의필 제2026-0208호(2026.05.04~2027.05.03)
#강형욱펫보험 #카카오페이손해보험 #강아지보험 #펫보험추천 #반려견준비 #강아지건강
TALK.KAKAOINSURE.COM
강형욱펫보험",2026-07-23,2026-08-28,https://www.facebook.com/ads/library/?id=2304188699987673,2026-08-27,2026-07-24,종료,63,,,,,,,,,
0756ebe161fdced7e03b99c7db0c6790,라이나생명,경쟁사,0756ebe161fdced7e03b99c7db0c6790.jpg,https://lh3.googleusercontent.com/d/1v32gdIBfwXBil0uQRKz2ONS-ZneowRg5,,,,,"최신 항암 치료라는데…
치료비 부담 때문에 망설여지셨나요? 😥

꿈의 암치료로 불리는
양성자·중입자 치료까지 든든하게 보장(특약)!✨

암 치료, 비용 걱정보다
회복에 집중할 수 있도록 준비해요

라이나생명 다이렉트 (무)라이나다이렉트암보험(해약환급금미지급형Ⅱ) 암치료비플랜
* 해약환급금미지급형Ⅱ :납입기간 중 계약 중도 해지 시 해약환급금 없음
*가입 후 91일부터 보장, 1년 이내 진단 시 50% 보장
*계약 체결 전 상품 설명서 및 약관 참조
*기존 계약 해지 후 신계약 체결 시 보험인수가 거절되거나 보험료가 인상되거나 보장 내용이 달라질 수 있음

생명보험협회 심의필 제2026-05430호(2026-06-11~2027-06-10)
MDIRECT.LINA.CO.KR
양성자·중입자 치료 특약 보장
라이나생명 다이렉트 암보험
가입하기",2026-09-17,,https://www.facebook.com/ads/library/?id=1634649278109879,2026-09-24,2026-09-23,운영중,7,,,,,,,,,
0758256ba92ef2402dac730d070eeb87,카카오페이손해보험,경쟁사,0758256ba92ef2402dac730d070eeb87.jpg,https://lh3.googleusercontent.com/d/1f7OGFHcWFkBQjP1TcUXIknL0VqKTXexq,브랜딩,어린이보험,상품신뢰,초중학생보험 중복가입 가능,"카카오페이손해보험 초중학생보험

- 어린이보험이 있어도 중복 가입 가능
- 카카오톡으로 간편 가입, 간편 청구

#카카오페이손해보험 #초중학생보험 #카카오 #독감보험
#초등학생 #중학생 #어린이보험 #자녀보험
#학부모 #초등맘 #중등맘 #아들맘 #딸맘 #워킹맘

손해보험협회 심의필 제167580호(2025.12.30~2026.12.29)",2026-07-09,2026-07-24,https://www.facebook.com/ads/library/?id=1557008836034473,2026-07-23,2026-07-09,종료,77,,,,,,,,,
0769772137d556ad66261edde9b9fa76,한화손보 TM,경쟁사,0769772137d556ad66261edde9b9fa76.jpg,https://lh3.googleusercontent.com/d/1Qjl7_EXAkKtfGU3u6sjziMkasaOcncVj,비갱신,종합보험,경제적혜택,비갱신 종합보험 100세까지 보장,"종합보험 하나로 든든하게! 100세까지 보험료 오르지 않는 한화 한아름종합보험(비갱신형, 100세만기 가입시)
간편하게 보험료 알아보기
한화 더건강한 한아름종합보험",2026-07-02,2026-07-14,https://www.facebook.com/ads/library/?id=1438400618050105,2026-07-13,2026-07-06,종료,84,,,,,,,,,
